,tipo_edicao,orgao,data_publicacao,url_versao_certificada,ementa
260,Ordinária,Ministério da Economia/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 2ª Região Fiscal/Alfândega da Receita Federal do Brasil no Porto de Manaus,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=26,Habilita a empresa mencionada ao procedimento simplificado de internação.
261,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/4ª Diretoria/Gerência-Geral de Inspeção e Fiscalização Sanitária,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=111,
262,Ordinária,Ministério da Infraestrutura/Agência Nacional de Aviação Civil/Superintendência de Infraestrutura Aeroportuária/Gerência de Certificação e Segurança Operacional,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=38,
263,Ordinária,Ministério da Economia/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 9ª Região Fiscal,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=26,Prorrogação do prazo de vigência do alfandegamento concedido a instalações portuárias marítimas localizadas dentro do Porto Organizado de Paranaguá.
264,Ordinária,"Ministério da Ciência, Tecnologia e Inovações/Secretaria de Empreendedorismo e Inovação",2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=17,"Reconhece investimentos em atividades de pesquisa, desenvolvimento e inovação (PD&I) decorrentes de tecnologias desenvolvidas no País, de acordo com o Decreto nº 10.356, de 20 de maio de 2020, e a Portaria MCTI nº 4.514, de 2 de março de 2021, e reconhece a condição de bens e produtos desenvolvidos no País, de acordo com a Portaria MCT nº 950, de 12 de dezembro de 2006."
265,Ordinária,Ministério da Saúde/Secretaria de Atenção Especializada à Saúde,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=90,"Torna sem efeito a publicação, por duplicidade, da Portaria SAES/MS nº 884, de 29 de novembro de 2022, no Diário Oficial da União (DOU) nº 242, de 26 de dezembro de 2022, seção 1, página 121."
266,Ordinária,Ministério da Saúde/Secretaria de Atenção Especializada à Saúde,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=89,"Indefere a Concessão do CEBAS do Centro de Apoio ao Cidadão, com sede em Serra (ES)."
267,Ordinária,Ministério das Comunicações/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=18,
268,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/3ª Diretoria/Gerência-Geral de Tecnologia de Produtos para Saúde,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=106,
269,Ordinária,Ministério do Desenvolvimento Regional/Agência Nacional de Águas e Saneamento Básico/Superintendência de Regulação de Usos de Recursos Hídricos,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=20,
270,Ordinária,Ministério da Justiça e Segurança Pública/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=52,"Dispõe sobre o emprego da Força Nacional de Segurança Pública no interior do Palácio da Justiça, Bloco T, Edifício Sede e Anexos I e II, em Brasília - DF."
271,Ordinária,Ministério da Economia/Secretaria Especial da Receita Federal do Brasil,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=24,"Dispõe sobre a retenção, encaminhamento e entrega de drogas ilícitas no âmbito da Secretaria Especial da Receita Federal do Brasil."
272,Ordinária,Ministério da Educação/Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=32,Dispõe sobre o macro cronograma do Exame Nacional de Desempenho dos Estudantes - Enade 2023.
273,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=69,"Renova a qualificação da Unidade de Pronto Atendimento (UPA 24, Dr. José Póvoa Mendes) e mantém os recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada, incorporados ao limite financeiro de Média e Alta Complexidade (MAC), do Estado de Goiás e Município de Rio Verde"
274,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/3ª Diretoria/Gerência-Geral de Tecnologia de Produtos para Saúde,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=99,
275,Ordinária,Ministério da Infraestrutura/Agência Nacional de Transportes Terrestres/Superintendência de Serviços de Transporte Rodoviário de Passageiros,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=51,
276,Ordinária,"Ministério da Ciência, Tecnologia e Inovações/Secretaria de Empreendedorismo e Inovação",2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=18,"Reconhece investimentos em atividades de pesquisa, desenvolvimento e inovação (PD&I) decorrentes de tecnologias desenvolvidas no País, de acordo com o Decreto nº 10.356, de 20 de maio de 2020, e a Portaria MCTI nº 4.514, de 2 de março de 2021, e reconhece a condição de bens e produtos desenvolvidos no País, de acordo com a Portaria MCT nº 950, de 12 de dezembro de 2006."
277,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/4ª Diretoria/Gerência-Geral de Inspeção e Fiscalização Sanitária,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=111,
278,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=58,
279,Ordinária,Ministério da Educação/Universidade Federal Rural da Amazônia,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=34,
280,Ordinária,Ministério da Saúde/Agência Nacional de Vigilância Sanitária/3ª Diretoria/Gerência-Geral de Tecnologia de Produtos para Saúde,2023-01-02,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=02/01/2023&jornal=515&pagina=104,
281,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=211,
282,Ordinária,Ministério da Fazenda/Secretaria Especial de Produtividade e Competitividade,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=9,"Altera o Processo Produtivo Básico para ""PRODUTOS PRODUZIDOS, PREDOMINANTEMENTE, COM MATÉRIAS-PRIMAS DA AMAZÔNIA OCIDENTAL E/OU AMAPÁ DE ORIGEM: AGRÍCOLA, PECUÁRIA, AVÍCOLA, PÍSCEA, APÍCOLA, MINERAL E EXTRATIVA VEGETAL""."
283,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=211,
284,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 4ª Região Fiscal/Delegacia da Receita Federal do Brasil em Natal,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=9,"Habilitar a Pessoa Jurídica que menciona a operar no regime de redução do IRPJ, inclusive adicionais não restituíveis, calculados com base no Lucro da Exploração."
285,Ordinária,Ministério das Comunicações/Agência Nacional de Telecomunicações/Superintendência de Radiofrequência e Fiscalização/Gerência-Geral de Fiscalização/Escritório Regional no Estado da Bahia,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=2,
286,Ordinária,Ministério da Agricultura e Pecuária/Secretaria de Aquicultura e Pesca,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=1,
287,Ordinária,Ministério das Comunicações/Agência Nacional de Telecomunicações/Conselho Diretor,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=2,
288,Ordinária,Ministério da Fazenda/Conselho Administrativo de Recursos Fiscais/2ª Seção/1ª Turma Extraordinária,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=3,
289,Ordinária,Ministério do Meio Ambiente e Mudança do Clima/Instituto Chico Mendes de Conservação da Biodiversidade,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=150,Altera o Plano de Manejo da Plano de Manejo da APA de Fernando de Noronha - Rocas - São Pedro e São Paulo. (Processo n° 02070.007159/2020-17)
290,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 7ª Região Fiscal/Delegacia da Receita Federal do Brasil em Vitória,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=9,Cancela Registro Especial para estabelecimento Importador de bebidas alcoólicas.
291,Ordinária,"Ministério da Fazenda/Superintendência de Seguros Privados/Diretoria Técnica 1/Coordenação-Geral de Regimes Especiais, Autorizações e Julgamentos",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=11,
292,Ordinária,Ministério dos Transportes/Agência Nacional de Aviação Civil/Superintendência de Padrões Operacionais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=138,
293,Ordinária,Ministério da Justiça e Segurança Pública/Secretaria Nacional de Justiça/Departamento de Migrações/Coordenação-Geral de Política Migratória/Coordenação de Processos Migratórios,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=146,
294,Ordinária,Ministério dos Transportes/Agência Nacional de Aviação Civil/Superintendência de Padrões Operacionais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=138,
295,Ordinária,Ministério da Educação/Gabinete do Ministro,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=131,
296,Ordinária,Ministério dos Transportes/Agência Nacional de Aviação Civil/Superintendência de Padrões Operacionais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=138,
297,Ordinária,Ministério dos Transportes/Agência Nacional de Aviação Civil/Superintendência de Padrões Operacionais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=137,
298,Ordinária,Ministério dos Transportes/Agência Nacional de Transportes Aquaviários/Superintendência de Fiscalização e Coordenação das Unidades Regionais/Gerência de Apoio Técnico,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=138,
299,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 4ª Região Fiscal/Alfândega da Receita Federal do Brasil em Recife,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=9,Inclusão no Registro de Ajudantes de Despachantes Aduaneiros.
300,Ordinária,Ministério da Justiça e Segurança Pública/Secretaria Nacional de Justiça/Departamento de Migrações/Coordenação-Geral de Política Migratória,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=145,
301,Ordinária,Ministério do Meio Ambiente e Mudança do Clima/Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=149,"Estabelece critérios e procedimentos para exportação, com fins comerciais, de produtos e subprodutos madeireiros das espécies constantes dos Anexos da Convenção sobre o Comércio Internacional das Espécies da Flora e Fauna Selvagens em Perigo de Extinção - Cites, dos gêneros Handroanthus spp, Tabebuia spp, Roseodendrum spp, Dipteryx spp, Cedrela spp e da espécie Swietenia macrophylla."
302,Ordinária,"Ministério da Agricultura e Pecuária/Secretaria Executiva/Superintendência Federal de Agricultura, Pecuária e Abastecimento de São Paulo",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=1,
303,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 8ª Região Fiscal/Delegacia de Fiscalização de Comércio Exterior da Receita Federal do Brasil em São Paulo,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=10,Concede habilitação no Regime Especial de Entreposto Industrial sob Controle Informatizado do Sistema Público de Escrituração Digital (Recof-Sped) à pessoa jurídica que especifica.
304,Ordinária,Ministério da Educação/Gabinete do Ministro,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=131,"Revoga a Portaria nº 1.061, de 31 de dezembro de 2022."
305,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=245,"Habilita o Estado, Município ou Distrito Federal a receber recursos financeiros de capital destinados à execução de obras de construção Unidade Básica de Saúde."
306,Ordinária,Ministério de Minas e Energia/Agência Nacional de Energia Elétrica/Superintendência de Regulação Econômica e Estudos do Mercado,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=207,
307,Ordinária,"Ministério da Agricultura e Pecuária/Secretaria Executiva/Superintendência Federal de Agricultura, Pecuária e Abastecimento de São Paulo",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=1,
308,Ordinária,"Ministério das Comunicações/Agência Nacional de Telecomunicações/Superintendência de Fiscalização/Gerência Regional nos Estados do Amazonas, Acre, Rondônia e Roraima",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=2,
309,Ordinária,Ministério da Fazenda/Conselho Administrativo de Recursos Fiscais/2ª Seção/3ª Turma Extraordinária,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=5,
310,Ordinária,Ministério da Educação/Gabinete do Ministro,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=12,"Estabelece as estimativas, os valores, as aplicações e os cronogramas de desembolso das complementações da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação para o exercício de 2023, nas modalidades Valor Anual por Aluno - VAAF, Valor Anual Total por Aluno - VAAT e Valor Anual por Aluno decorrente da complementação VAAR - VAAR."
311,Ordinária,"Ministério da Fazenda/Superintendência de Seguros Privados/Diretoria Técnica 1/Coordenação-Geral de Regimes Especiais, Autorizações e Julgamentos",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=11,
312,Ordinária,Ministério da Fazenda/Secretaria Especial do Tesouro e Orçamento,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=10,"Altera parcialmente grupos de natureza de despesa no âmbito do mesmo subtítulo, constantes da Lei Orçamentária vigente, nos Ministérios da Saúde e da Cidadania, no valor de R$ 33.000.000,00."
313,Ordinária,Ministério da Fazenda/Comissão de Valores Mobiliários/Superintendência-Geral/Superintendência de Supervisão de Investidores Institucionais/Gerência de Acompanhamento de Investidores Institucionais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=11,
314,Ordinária,"Ministério da Educação/Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo/Campus Ibatiba",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=137,
315,Ordinária,Ministério dos Transportes/Agência Nacional de Aviação Civil/Superintendência de Padrões Operacionais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=137,
316,Ordinária,Ministério dos Transportes/Agência Nacional de Aviação Civil/Superintendência de Padrões Operacionais/Gerência de Certificação de Aeronavegabilidade Continuada/Gerência Técnica de Certificação de Organizações de Manutenção,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=138,
317,Ordinária,Ministério dos Transportes/Agência Nacional de Transportes Aquaviários/Superintendência de Fiscalização e Coordenação das Unidades Regionais/Gerência de Apoio Técnico,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=138,
318,Ordinária,Ministério dos Transportes/Agência Nacional de Aviação Civil/Superintendência de Regulação Econômica de Aeroportos,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=138,
319,Ordinária,Ministério dos Transportes/Agência Nacional de Transportes Terrestres/Superintendência de Infraestrutura Rodoviária,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=139,"Declara de utilidade pública áreas para as obras de implantação de interseção em desnível no km 275+980m da BR-050/GO, administrada pela Eco050 - Concessionária de Rodovias S.A."
320,Ordinária,Ministério da Justiça e Segurança Pública/Arquivo Nacional,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=140,"Altera o art. 7º da Portaria AN nº 100, de 6 de dezembro de 2022."
321,Ordinária,Ministério do Meio Ambiente e Mudança do Clima/Instituto Chico Mendes de Conservação da Biodiversidade,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=150,Aprova a tabela nacional de anilhamento de aves silvestres em cativeiro. (Processo nº 02061.000912/2017-49).
322,Ordinária,Ministério do Meio Ambiente e Mudança do Clima/Instituto Chico Mendes de Conservação da Biodiversidade,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=150,"Modifica a composição do Conselho Deliberativo da Reserva Extrativista Gurupá-Melgaço, no estado do Pará (Processo nº 02122.000658/2021-01)."
323,Ordinária,Ministério dos Transportes/Agência Nacional de Transportes Aquaviários/Superintendência de Fiscalização e Coordenação das Unidades Regionais/Gerência de Apoio Técnico,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=139,
324,Ordinária,Ministério de Minas e Energia/Agência Nacional de Energia Elétrica,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=151,"Altera as Resoluções Normativas nº 876, de 10 de março de 2004 e nº 905, de 8 de dezembro de 2020, para estabelecer tratamento regulatório para o ilhamento de subestações de Rede Básica."
325,Ordinária,Ministério dos Transportes/Agência Nacional de Aviação Civil/Superintendência de Padrões Operacionais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=137,
326,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=216,"Define regras para transposição e transferência dos saldos financeiros remanescentes de exercícios anteriores a 2018, constantes nos Fundos Estaduais, Distrital e Municipais de Saúde, provenientes de repasses do Ministério da Saúde e dá outras providências."
327,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=209,
328,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=214,"Estabelece recurso do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada, a ser incorporado ao limite financeiro de Média e Alta Complexidade - MAC do Estado do Ceará e Município de Pacatuba."
329,Ordinária,Ministério dos Transportes/Agência Nacional de Transportes Aquaviários/Superintendência de Fiscalização e Coordenação das Unidades Regionais/Gerência de Apoio Técnico,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=138,
330,Ordinária,Ministério da Saúde/Gabinete do Ministro,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=216,"Estabelece recurso do Bloco de Manutenção das Ações e Serviços Públicos de Saúde - Grupo de Atenção Especializada, a ser incorporado ao limite financeiro de Média e Alta Complexidade - MAC do Estado de Alagoas e Município de Maceió."
331,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=209,
332,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Gerência Regional da ANM no Estado de Minas Gerais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=208,
333,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=209,
334,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=209,
335,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=209,
336,Ordinária,Ministério dos Transportes/Agência Nacional de Aviação Civil/Superintendência de Padrões Operacionais,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=138,
337,Ordinária,Ministério dos Transportes/Agência Nacional de Aviação Civil/Superintendência de Infraestrutura Aeroportuária/Gerência de Certificação e Segurança Operacional,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=137,
338,Ordinária,"Ministério da Fazenda/Superintendência de Seguros Privados/Diretoria Técnica 1/Coordenação-Geral de Regimes Especiais, Autorizações e Julgamentos",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=11,
339,Ordinária,Ministério da Justiça e Segurança Pública/Secretaria Nacional de Justiça/Departamento de Migrações/Coordenação-Geral de Política Migratória/Coordenação de Processos Migratórios,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=146,
340,Ordinária,Ministério da Educação/Universidade Federal do Espírito Santo/Pró-Reitoria de Gestão de Pessoas,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=137,
341,Ordinária,Ministério da Fazenda/Conselho Administrativo de Recursos Fiscais/2ª Seção/2ª Câmara/2ª Turma Extraordinária,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=7,
342,Ordinária,"Ministério da Ciência, Tecnologia e Inovação/Gabinete do Ministro",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=1,"Realoca Cargo Comissionado Executivo - CCE dentro do quadro demonstrativo de cargos em comissão e de funções de confiança do Ministério da Ciência, Tecnologia e Inovações."
343,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 8ª Região Fiscal/Delegacia da Receita Federal do Brasil em São José dos Campos,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=10,Anula certidões de regularidade fiscal
344,Ordinária,"Ministério da Fazenda/Superintendência de Seguros Privados/Diretoria Técnica 1/Coordenação-Geral de Regimes Especiais, Autorizações e Julgamentos",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=11,
345,Ordinária,Ministério da Justiça e Segurança Pública/Secretaria Nacional de Justiça/Departamento de Promoção de Políticas de Justiça/Coordenação de Política de Classificação Indicativa,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=148,
346,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=212,
347,Ordinária,"Ministério de Minas e Energia/Agência Nacional do Petróleo, Gás Natural e Biocombustíveis/Diretoria I/Superintendência de Distribuição e Logística",2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=210,
348,Ordinária,Ministério dos Transportes/Agência Nacional de Aviação Civil/Superintendência de Infraestrutura Aeroportuária/Gerência de Certificação e Segurança Operacional,2023-01-03,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=03/01/2023&jornal=515&pagina=137,
